,url,header,location,price,Boligtype,Eieform bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Tomt,Tomteareal,Kommunale avg.,Bruttoareal,Rom,Renovert år,Boligselgerforsikring,Pris med fellesgjeld,Grunnflate,Festeavgift,Utleiedel
328,https://www.finn.no/realestate/homes/ad.html?finnkode=201625322,Bud mottatt: Flott enebolig i kjede på endetomt | Solrik og opparbeidet uteområde | Garasje | Solrikt uteområde,"Øvre Savemyrveien 15, 4790 Lillesand",3250000,Rekkehus,Eier (Selveier),3,105 m²,121.0,2,2012,,,82 420 kr,3332420.0,,,,15 821 kr per år,,4,,,,,,
329,https://www.finn.no/realestate/homes/ad.html?finnkode=187575135,Søm/ Korsvik - Flott rekkehus med nyere bad og vaskerom - Koselig lun hage - Meget barnevennlig - Garasje,"Gruvestien 7B, 4638 Kristiansand S",3490000,Rekkehus,Eier (Selveier),,181 m²,184.0,,1978,,,98 892 kr,3588892.0,,,167 m² (eiet),10 451 kr per år,193 m²,,,Ja,,,,
330,https://www.finn.no/realestate/homes/ad.html?finnkode=202042082,"Eksklusiv 137m2 leilighet i 5 etg. på Bystranda i Kristiansand, med 60m2 usjenert terrasse, gode solforhold og sjøutsikt","Verven 4, 4608 Kristiansand S",12790000,Leilighet,Eier (Selveier),3,137 m²,137.0,5,2013,C -mørkegrønn,,321 092 kr,13111092.0,4 281 kr,,,12 035 kr per år,,,,,,,,
331,https://www.finn.no/realestate/homes/ad.html?finnkode=192445732,Sentralt Grim-Innholdsrik og oppusset del av tomannsbolig (seksjonert) i hele 1.etg. og hele kjelleretg - ledig straks,"Møllevannsveien 93, 4617 Kristiansand S",2990000,Tomannsbolig,Eier (Selveier),3,138 m²,139.0,1,1959,E -oransje,,90 392 kr,3080392.0,,,,11 953 kr per år,,,,,,,,
332,https://www.finn.no/realestate/homes/ad.html?finnkode=201812850,Enebolig med leilighet og dobbel garasje - pent opparbeidet tomt,"Grimevegen 9, 4820 Froland",3990000,Enebolig,Eier (Selveier),5,206 m²,217.0,3,1999,,,96 092 kr,4086092.0,,,,21 913 kr per år,,8,,,,,,
333,https://www.finn.no/realestate/homes/ad.html?finnkode=201263639,"Tiltalende innredet 3 roms selveierleilighet. Stor, solrik uteplass.","Langåsen 49, 4513 Mandal",1490000,Leilighet,Eier (Selveier),2,75 m²,78.0,1,2003,D -oransje,,48 820 kr,1538820.0,375 kr,,,,,,,,,,,
334,https://www.finn.no/realestate/homes/ad.html?finnkode=79517132,"Enebolig med carport på solrik tomt, sentrumsnært","Klokkargarden 12 Vest, Birketveit, 4724 Iveland",2190000,Enebolig,Eier (Selveier),3,104 m²,111.0,2,2009,,,697 kr,2190697.0,0 kr,,,,,,,,,88 m²,,
335,https://www.finn.no/realestate/homes/ad.html?finnkode=185662159,Vollene Seniorsenter - 2- roms leilighet - 2. etg. med heis - Vestvendt og solrik beliggenhet - Veranda - Carport,"Vollenetoppen 8, 4842 Arendal",1550000,Leilighet,Andel,1,48 m²,48.0,2,2009,C -rød,,7 982 kr,1557982.0,3 831 kr,,,,,,,,,,,
336,https://www.finn.no/realestate/homes/ad.html?finnkode=202319683,Vesentlig oppgradert enebolig på Nelaug - Utsikt mot Nelaugvatnet - Uthus/carport - Romslig tomt,"Nelaugvegen 455, 4863 Nelaug",1650000,Enebolig,Eier (Selveier),4,149 m²,163.0,,1935,F -gul,,55 242 kr,1705242.0,,,1525 m² (eiet),20 086 kr per år,,,,,,,,
337,https://www.finn.no/realestate/homes/ad.html?finnkode=197124066,Innholdsrik enebolig |Usjenert og solrik tomt | Kjøkken fra 2017 | Garasje i rekke|,"Poppelveien 4, 4515 Mandal",2850000,Enebolig,Eier (Selveier),3,128 m²,135.0,2,1978,F -gul,,72 592 kr,2922592.0,,,,9 027 kr per år,,,,,,,,
338,https://www.finn.no/realestate/homes/ad.html?finnkode=201992788,Natveitåsen / Birkeland  |  Familievennlig 4-roms toppleilighet  |  Del av dobbel garasje  |  Veranda med kveldssol,"Natveitåsen 134 A, 4760 Birkeland",2390000,Tomannsbolig,Eier (Selveier),3,88 m²,91.0,,2015,,,72 622 kr,2462622.0,,,469 m² (eiet),16 791 kr per år,99 m²,,,,,,,
339,https://www.finn.no/realestate/homes/ad.html?finnkode=201365604,Enebolig med romslig hage / Gode solforhold / Garasje,"Tiurveien 1, 4956 Risør",3100000,Enebolig,Eier (Selveier),3,104 m²,108.0,,1996,E -oransje,,93 170 kr,3193170.0,,,,16 710 kr per år,,4,,,,,,
340,https://www.finn.no/realestate/homes/ad.html?finnkode=201280849,Praktisk toppleilighet med trappefri adkomst og 2 soverom,"Ramsdalsveien 7F, 4900 Tvedestrand",730000,Leilighet,Andel,2,65 m²,69.0,3,1997,E -rød,350 032 kr,8 060 kr,1088092.0,6 278 kr,,,,,,,,,,,
341,https://www.finn.no/realestate/homes/ad.html?finnkode=202252606,"Farsund sentrum - Flott hjørneleilighet i 2. etg - svært sentralt ved Torvet! Terrasse, heis m.m.","Torvet 4, 4550 Farsund",2200000,Leilighet,Eier (Selveier),2,98 m²,103.0,,1910,,,66 542 kr,2266542.0,,,503 m² (eiet),,,3,,,,,,
342,https://www.finn.no/realestate/homes/ad.html?finnkode=202264700,Flott 3- roms selveier leilighet med stor vestvendt terrasse beliggende på Håmoen i Mosby. Heis og parkering.,"Håmoen 18, 4619 Mosby",2790000,Bygård/Flermannsbolig,Eier (Selveier),2,76 m²,80.0,1,2019,C -oransje,,7 592 kr,2797592.0,2 480 kr,,,4 325 kr per år,,,,,,,,
343,https://www.finn.no/realestate/homes/ad.html?finnkode=202388939,Vennesla / Smååsane - Moderne enebolig med praktikantdel.,"Løvetannvegen 49, 4706 Vennesla",3790000,Enebolig,Eier (Selveier),3,,128.0,,2020,,,27 592 kr,3817592.0,,,373 m² (eiet),,,,,,,,,
344,https://www.finn.no/realestate/homes/ad.html?finnkode=201408884,Prisregulert leilighet sentralt beliggende like ved Maxis kjøpesenter - Kort veil til Arendal sentrum og fine turområder,"Egelundveien 2 B, 4839 Arendal",531000,Leilighet,Andel,1,53 m²,57.0,2,1990,D -oransje,109 444 kr,7 982 kr,648426.0,6 887 kr,,,,,,,,,,,
345,https://www.finn.no/realestate/homes/ad.html?finnkode=202381201,Lys og trivelig leilighet med 3 soverom - Stor terrasse - Fin utsikt og gode solforhold,"Oftebrolia 21, 4580 Lyngdal",1990000,Leilighet,Eier (Selveier),3,89 m²,89.0,2,2013,D -gul,,50 920 kr,2040920.0,400 kr,,,7 592 kr per år,,,,,,,,
346,https://www.finn.no/realestate/homes/ad.html?finnkode=202012056,Nedre Feda - Spennende enebolig med fin beliggenhet!,"Nedre Feda 34, 4485 Feda",1400000,Enebolig,Eier (Selveier),3,155 m²,202.0,,1950,,,50 642 kr,1450642.0,,,400 m² (eiet),,,6,,,,,,
347,https://www.finn.no/realestate/homes/ad.html?finnkode=201991031,Innholdsrik enebolig med 4 soverom og innredet u. etg. Kort vei tl sentrum og skoler.,"Frivoldveien 4, 4877 Grimstad",4350000,Enebolig,Eier (Selveier),4,210 m²,244.0,,1927,G -oransje,,124 420 kr,4474420.0,,,339 m² (eiet),22 644 kr per år,,,,,,,,
348,https://www.finn.no/realestate/homes/ad.html?finnkode=201253756,PÅMELDINGSVISNING 26/1!  Stor og pen 4-roms selveier med nydelig utsikt over innseilingen. 2 verandaer. Garasje.,"Lumberodden 4, 4621 Kristiansand S",5790000,Leilighet,Eier (Selveier),3,108 m²,112.0,3,2015,,,156 320 kr,5946320.0,4 308 kr,,3612 m² (eiet),7 295 kr per år,,,,,,,,
349,https://www.finn.no/realestate/homes/ad.html?finnkode=186140248,Toppleilighet m/stor terrasse samt garasje!  Mulighet for leie av båtstø!,"Løvikgaten 15, 4405 Flekkefjord",4700000,Leilighet,Eier (Selveier),4,279 m²,316.0,3,2000,D -rød,,118 670 kr,4818670.0,,,,3 098 kr per år,,,,,,,,
350,https://www.finn.no/realestate/homes/ad.html?finnkode=201347342,Enebolig med andel av rekkegarasje. Noe utsikt mot byfjorden. Kort gangvei til Arendal sentrum.,"Elevine Heedes vei 1, 4839 Arendal",2290000,Enebolig,Eier (Selveier),4,155 m²,182.0,,1954,G -gul,,72 892 kr,2362892.0,,,728 m² (eiet),15 893 kr per år,,,,,,,,
351,https://www.finn.no/realestate/homes/ad.html?finnkode=194115176,NY PRIS! Rekkehus med solrik og barnevennlig beliggenhet.,"Vatne terrasse 41, 4560 Vanse",1250000,Rekkehus,Eier (Selveier),2,62 m²,67.0,,1974,,,42 820 kr,1292820.0,,,158 m² (eiet),10 824 kr per år,75 m²,,,,,,,
352,https://www.finn.no/realestate/homes/ad.html?finnkode=202389624,Innholdsrikt rekkehus med attraktiv og barnevennlig beliggenhet i hjertet av Vågsbygd - 3 soverom - Solrikt,"Kjerrheia 27, 4621 Kristiansand S",2790000,Rekkehus,Eier (Selveier),3,102 m²,104.0,2,2003,,,70 920 kr,2860920.0,,,,8 756 kr per år,,4,,,,,,
353,https://www.finn.no/realestate/homes/ad.html?finnkode=201245275,"Birkeland: Pen vertikaldelt tomannsbolig med solrike uteplasser, 3 soverom og garasje i rekke. Påmeldingsvisning","Nordåsen terrasse 23, 4760 Birkeland",1750000,Tomannsbolig,Eier (Selveier),3,114 m²,119.0,,1980,F -gul,,59 420 kr,1809420.0,,,629 m² (eiet),6 734 kr per år,,,,,,,,
354,https://www.finn.no/realestate/homes/ad.html?finnkode=201584562,Usjenert og koslig beliggende småbruk ved elva og fjorden - Skreliveien 43,"Skreliveien 43, 4580 Lyngdal",2700000,Gårdsbruk/Småbruk,Eier (Selveier),3,105 m²,109.0,,1860,G -oransje,,,,,,140000 m² (eiet),,,,,,,,,
355,https://www.finn.no/realestate/homes/ad.html?finnkode=189506737,Påmeldingsvisning 19/01 - Solsletta / Tveit  |  Bolig m/høy standard  |  Utleiedel  |  Dbl. garasje  |  Utsiktstomt,"Mollkleivveien 33, 4658 Tveit",4950000,Enebolig,Eier (Selveier),5,202 m²,250.0,,2015,C -oransje,,136 622 kr,5086622.0,,,966 m² (eiet),17 894 kr per år,,,,,,,,
356,https://www.finn.no/realestate/homes/ad.html?finnkode=202251493,Hamresanden -  Velholdt endeleilighet - 3.etasje - innglasset balkong - heis og fast parkering i kjeller - senior 50+,"Hamresandveien 46, 4656 Hamresanden",3590000,Leilighet,Eier (Selveier),2,77 m²,87.0,3,2012,E -mørkegrønn,,101 292 kr,3691292.0,2 251 kr,,,4 055 kr per år,,,,,,,,
357,https://www.finn.no/realestate/homes/ad.html?finnkode=201633780,Dvergsnes - Eneboligtomt med ferdigstøpt såle og godkjent rammetillatelse til funkisbolig med praktikantdel,"Dvergsnessvingen 7, 4639 Kristiansand S",3150000,Tomter,Eier (Selveier),,,,,,,,94 392 kr,3244392.0,,,477 m² (eiet),1 870 kr per år,,,,,,1 m²,,
358,https://www.finn.no/realestate/homes/ad.html?finnkode=188556690,Hamreheia | Sjelden mulighet på toppen av byen | Utsikt og solrik beliggenhet | Dobbel garasje | Hybel,"Bergstien 18, 4631 Kristiansand S",9990000,Tomannsbolig,Eier (Selveier),4,178 m²,229.0,,2009,D -oransje,,,,,,280 m² (eiet),,,,,,,,,
359,https://www.finn.no/realestate/homes/ad.html?finnkode=121789604,"Athos -Unik toppleilighet, solrik med utsikt til fjord, by og fjell.","Lasta 2, seksjon 21, 4400 Flekkefjord",7980000,Leilighet,Eier (Selveier),3,217 m²,217.0,4,2012,B -lysegrønn,,200 085 kr,8180085.0,3 630 kr,,,,,,,,,,,
360,https://www.finn.no/realestate/homes/ad.html?finnkode=201804650,Romslig og nyere del av tomannsbolig med sentrumsnær beliggenhet - barnevennlig og etablert boligområde,"Bakken 47A, 4735 Evje",2290000,Enebolig,Eier (Selveier),4,119 m²,124.0,,2018,B -rød,,72 920 kr,2362920.0,,,393 m² (eiet),9 157 kr per år,,,,,,,,
361,https://www.finn.no/realestate/homes/ad.html?finnkode=202222314,LAUDAL / SVEINALL - Enebolig på romslig tomt i landlige omgivelser | Oppussede overflater,"Øygardsveien 13, 4534 Marnardal",1450000,Enebolig,Eier (Selveier),3,112 m²,112.0,2,1947,,,37 592 kr,1487592.0,,,2030 m² (eiet),,,,,,,,,
362,https://www.finn.no/realestate/homes/ad.html?finnkode=201814258,Flott og innholdsrik del av tomannsbolig - Tre soverom - Etablert og barnevennlig område i Randesund,"Bordalen 7B, 4639 Kristiansand S",3090000,Tomannsbolig,Eier (Selveier),3,127 m²,140.0,2,1989,,,78 420 kr,3168420.0,,,,13 675 kr per år,,4,,,,,,
363,https://www.finn.no/realestate/homes/ad.html?finnkode=202264839,Flott 4- roms selveier leilighet med stor vestvendt terrasse beliggende på Håmoen i Mosby. Heis og parkering.,"Håmoen 22, 4619 Mosby",2990000,Bygård/Flermannsbolig,Eier (Selveier),3,83 m²,87.0,1,2019,C -oransje,,7 592 kr,2997592.0,2 697 kr,,,4 325 kr per år,,,,,,,,
364,https://www.finn.no/realestate/homes/ad.html?finnkode=187040406,"His Terrasse, flott og nyoppusset leilighet med stor terrasse, heis, sommerstue, flott utsikt m.m.!","Kirkeveien 192, 4817 His",3490000,Leilighet,Eier (Selveier),2,85 m²,103.0,,2012,B -rød,,,,2 013 kr,,6380 m² (eiet),,,,,,,,,
365,https://www.finn.no/realestate/homes/ad.html?finnkode=202042113,3-roms leilighet sentralt på Strømsbuveien 66 (Gml. Husmorskolen) - Fellesrom m/kjøkken - Trimrom - Gjesterom - Carport,"Strømsbuveien 66, 4836 Arendal",2390000,Leilighet,Eier (Selveier),2,52 m²,61.0,,2015,D -mørkegrønn,,68 742 kr,2458742.0,2 700 kr,,2487 m² (eiet),499 kr per år,,,,,,,,
366,https://www.finn.no/realestate/homes/ad.html?finnkode=202316782,Malmø sentralt i Mandal - romslig bolig med praktikantdel og garasje - solrik bakhage med uthus,"Brogata 15A, 4515 Mandal",4490000,Enebolig,Eier (Selveier),,159 m²,159.0,,,,,127 892 kr,4617892.0,,,372 m² (eiet),18 092 kr per år,,,,,,,,
367,https://www.finn.no/realestate/homes/ad.html?finnkode=181888295,Lyngdal/Skomrak- Rekkehus m/flott beliggenhet *Solrikt *Flott utsikt mot Rosfjordstranden *Mulighet for kjøp av båtplass,"Slåteveien 8, 4580 Lyngdal",1990000,Rekkehus,Eier (Selveier),2,76 m²,79.0,,2009,,,61 292 kr,2051292.0,,,979 m² (eiet),,,3,,,,,,
368,https://www.finn.no/realestate/homes/ad.html?finnkode=202395410,Påmeldingsvisning! Hovedgårdsparken - Pen 3-roms andelsleilighet (seniorleilighet 50+) med god standard. Heis. Parkering,"Kirsten Flagstads vei 44, 4621 Kristiansand S",2590000,Leilighet,Andel,2,68 m²,71.0,3,2005,D -mørkegrønn,,5 383 kr,2595383.0,5 107 kr,,,,,,,,,,,
369,https://www.finn.no/realestate/homes/ad.html?finnkode=202013146,Sentrumsleilighet med god standard og 2 soverom - Enkel adkomst til leilighet med heis,"Torvgaten 12, 4550 Farsund",2090000,Leilighet,Eier (Selveier),2,84 m²,86.0,3,,E -oransje,,53 420 kr,2143420.0,1 250 kr,,295 m² (eiet),10 800 kr per år,,,,,,,,
370,https://www.finn.no/realestate/homes/ad.html?finnkode=202011626,Øvre Egeland - Spennende rekkehus over to plan med garasje!,"Urefjellvegen 3, 4480 Kvinesdal",2000000,Tomannsbolig,Eier (Selveier),2,118 m²,160.0,,1990,,,65 642 kr,2065642.0,,,304 m² (eiet),,,4,,,,,,
371,https://www.finn.no/realestate/homes/ad.html?finnkode=202013479,Lekker leilighet med god standard og 2 soverom - Barnevennlig område - Carport,"Haukåsveien 26A, 4560 Vanse",1750000,Leilighet,Eier (Selveier),2,66 m²,70.0,1,2015,B -mørkegrønn,,44 920 kr,1794920.0,,,,10 199 kr per år,,,,,,,,
372,https://www.finn.no/realestate/homes/ad.html?finnkode=181727265,"NY PRIS! Kokkenes - Romslig enebolig, sentralt beliggende til strand og sentrum. Gode solforhold! Visning etter avtale.","Samuel Nikolai Hansensgate 8, 4790 Lillesand",6350000,Enebolig,Eier (Selveier),4,221 m²,267.0,,1988,,,170 392 kr,6520392.0,,,424 m² (eiet),,288 m²,,,,,,,
373,https://www.finn.no/realestate/homes/ad.html?finnkode=197341296,Visning 28/1 (Bud foreligger) -  Lys og pen leilighet i firemannsbolig | Sentralt og gode bussforbindelser | Parkeringsp,"Leirdalen 21B, 4619 Mosby",1100000,Leilighet,Andel,1,68 m²,73.0,1,1982,E -oransje,268 822 kr,1 132 kr,1369954.0,3 360 kr,,,,,,,,,,,
374,https://www.finn.no/realestate/homes/ad.html?finnkode=202531214,Lys og romslig 4-roms med stor solrik takterrasse. Vedovn. Sentralt og barnevennlig. Påmeldingsvisning 26.01 kl. 16:30,"Solkollen 24G, 4628 Kristiansand S",1590000,Leilighet,Andel,3,88 m²,90.0,,2008,,1 199 207 kr,5 432 kr,2794639.0,9 241 kr,,4300 m² (eiet),,98 m²,,,,,,,
375,https://www.finn.no/realestate/homes/ad.html?finnkode=201327889,Lyngdal/ Romskogen - Flott rekkehus med garasje og solrik beliggenhet! Barnevennlig og rolig område,"Ringveien 17 C, 4580 Lyngdal",1700000,Rekkehus,Eier (Selveier),3,127 m²,133.0,,1975,,,54 042 kr,1754042.0,,,272 m²,,,4,,,,,,
376,https://www.finn.no/realestate/homes/ad.html?finnkode=199878813,Innholdsrik rekkebolig innerst i blindvei - garasje i rekke - lysløype rett ved - barnevennlig - solrikt,"Mauråsveien 47, 4844 Arendal",1690000,Rekkehus,Eier (Selveier),2,118 m²,148.0,,1977,E -gul,,53 820 kr,1743820.0,,,653 m² (eiet),16 035 kr per år,,,,,,,,
377,https://www.finn.no/realestate/homes/ad.html?finnkode=200308834,"Eldre hus og uthus/garasje, med stor, flat eiertomt.","Lygnaveien 950, 4595 Tingvatn",900000,Enebolig,Eier (Selveier),3,89 m²,125.0,,,,,38 170 kr,938170.0,,,1946 m² (eiet),7 220 kr per år,142 m²,,,,,,,
378,https://www.finn.no/realestate/homes/ad.html?finnkode=200529061,"Pen selveierleilighet med 3 soverom, vestvendt veranda, parkering i garasjeanlegg og heis.","Påskeveien 10, 4823 Nedenes",2190000,Leilighet,Eier (Selveier),3,71 m²,71.0,2,2009,D -rød,,56 092 kr,2246092.0,2 423 kr,,,7 315 kr per år,,,,,,,,
379,https://www.finn.no/realestate/homes/ad.html?finnkode=201057012,Nyoppført leilighet med garasje og kjempefin utsikt til elva. Idyllisk beliggenhet på Nidelvas bredd,"Tangen Alle 49B, 4817 His",3490000,Leilighet,Eier (Selveier),2,70 m²,73.0,,2020,C -rød,,98 820 kr,3588820.0,2 436 kr,,,,,3,,,,,,
380,https://www.finn.no/realestate/homes/ad.html?finnkode=142021204,Flott 3-roms leilighet-sentrumsnært-parkering-nyrenovert,"Sollibakken 10C, 4839 Arendal",1560000,Leilighet,Eier (Selveier),2,58 m²,58.0,,1948,D -oransje,,50 570 kr,1610570.0,,,575 m² (eiet),7 673 kr per år,,,,,,,,
381,https://www.finn.no/realestate/homes/ad.html?finnkode=200218897,Småhusbebyggelse-Liatunet borettslag-3 roms leilighet m/hems-Prisregulert-Seniorbolig for 60år +,"LIATUNET 10, 4815 Saltrød",495000,Tomannsbolig,Andel,2,61 m²,65.0,,1990,,167 156 kr,1 132 kr,663288.0,5 207 kr,,,,,,2018,,,78 m²,,
382,https://www.finn.no/realestate/homes/ad.html?finnkode=194182134,"NY PRIS! Nyere, romslig enbolig med høy standard i Vestheiveien 33","Vestheiveien 33, 4550 Farsund",5490000,Enebolig,Eier (Selveier),4,290 m²,363.0,,2015,,,152 920 kr,5642920.0,,,818 m² (eiet),15 427 kr per år,,,,,,225 m²,,
383,https://www.finn.no/realestate/homes/ad.html?finnkode=142020913,Nyrenovert leilighet med 2 soverom og pakering på egen grunn- sentrumsnært,"Sollibakken 10A, 4839 Arendal",1470000,Leilighet,Eier (Selveier),2,57 m²,61.0,-1,1948,D -oransje,,48 320 kr,1518320.0,,,,7 673 kr per år,,,,,,,,
384,https://www.finn.no/realestate/homes/ad.html?finnkode=199871480,Arendal - Flott arealeffektiv sentrumsleilighet,"Nygaten 1, 4838 Arendal",575000,Leilighet,Eier (Selveier),,22 m²,22.0,3,1940,E -rød,,22 812 kr,597812.0,2 353 kr,,349 m² (eiet),,,,,,,,,
385,https://www.finn.no/realestate/homes/ad.html?finnkode=201064527,"Lillesand: Delikat 3 roms selveier med solrik balkong, heis og parkering. Attraktiv beliggenhet. Påmeldingsvisning","Søndre Vardåsen 50, 4790 Lillesand",2690000,Leilighet,Eier (Selveier),2,83 m²,86.0,1,2012,D -rød,,78 820 kr,2768820.0,2 754 kr,,,1 559 kr per år,,,,,,,,
386,https://www.finn.no/realestate/homes/ad.html?finnkode=199870927,Nelaug - Innholdsrik enebolig med stor utebod og garasje,"Stasjonsvegen 5, 4863 Nelaug",1690000,Enebolig,Eier (Selveier),3,172 m²,188.0,,1978,E -gul,,53 892 kr,1743892.0,,,1286 m² (festet),,,,,,,,,
387,https://www.finn.no/realestate/homes/ad.html?finnkode=176754357,"Selveierleil. i 3 etg. m/ 2 sov., stor terrasse m/ utsikt, p-plass i kjeller. VISNING ETTER AVTALE.","Reise 8, 4790 Lillesand",3150000,Leilighet,Eier (Selveier),2,76 m²,82.0,3,2017,B -oransje,,87 192 kr,3237192.0,3 120 kr,,,,,,,,,,,
388,https://www.finn.no/realestate/homes/ad.html?finnkode=200642766,Høyland - Enebolig beliggende i etablert boligfelt - Garasje - Hjørnetomt - Påmeldingsvisning 26.januar,"Bekkevollen 14, 4560 Vanse",1790000,Enebolig,Eier (Selveier),3,136 m²,164.0,3,1979,G -oransje,,45 920 kr,1835920.0,,,,10 655 kr per år,,,,,,,,
389,https://www.finn.no/realestate/homes/ad.html?finnkode=189521121,Selveierleilighet i 3. etg med heis -  over butikken på Nylisenteret,"Nyli ringvei 21L, 4844 Arendal",1590000,Leilighet,Eier (Selveier),2,60 m²,63.0,3,2010,C -rød,,51 320 kr,1641320.0,1 975 kr,,,6 017 kr per år,,,,,,,,
390,https://www.finn.no/realestate/homes/ad.html?finnkode=200536133,BUD MOTTATT! Flott 3-roms selveierleilighet fra 2019 | Fantastisk sjøutsikt | Innglasset balkong| Parkering i parkerings,"Sømsveien 12E, 4637 Kristiansand S",4290000,Leilighet,Eier (Selveier),2,93 m²,101.0,2,2019,C -mørkegrønn,,113 592 kr,4403592.0,2 555 kr,,,5 475 kr per år,,,,,,,,
391,https://www.finn.no/realestate/homes/ad.html?finnkode=200315228,Enebolig med flott hage | Garasje og carport | Midt i sentrum | Solrikt,"Gamleveien 15, 4520 Lindesnes",1990000,Enebolig,Eier (Selveier),3,94 m²,146.0,2,1881,G -gul,,50 920 kr,2040920.0,,,,7 271 kr per år,,,,,,,,
392,https://www.finn.no/realestate/homes/ad.html?finnkode=200970223,Enebolig i kjede på Tromøy - Velholdt bolig med garasje og hage - nær skole og barnehage,"Skaresvingen 8, 4812 Kongshavn",2390000,Rekkehus,Eier (Selveier),3,111 m²,137.0,,2007,,,61 092 kr,2451092.0,,,341 m² (eiet),15 672 kr per år,149 m²,,,,,,,
393,https://www.finn.no/realestate/homes/ad.html?finnkode=200533369,Modernisert og praktisk rekkehus på Frøysland.,"Asalbakken 3B, 4517 Mandal",1790000,Rekkehus,Eier (Selveier),3,101 m²,109.0,1,1975,F -rød,,56 320 kr,1846320.0,,,,7 500 kr per år,,,,,,,,
394,https://www.finn.no/realestate/homes/ad.html?finnkode=200398191,"Høvåg - Nyere, lys og lekker bolig med 3 sov, 2 bad og solrike terrasser! Carport. VISNING ETTER AVTALE.","Ringveien 52, 4770 Høvåg",3390000,Enebolig,Eier (Selveier),3,125 m²,144.0,,2015,,,96 392 kr,3486392.0,,,205 m² (eiet),,164 m²,,,,,,,
